order_id,product_id,category,sub_category,cost_price,list_price,quantity,discount_percent,discount_amount,sale_price,profit
6525,TEC-PH-10002310,Technology,Phones,60.0,60.0,1,3.0,1.8,58.2,-1.8
6526,OFF-BI-10001525,Office Supplies,Binders,10.0,10.0,5,3.0,0.3,9.7,-0.3
6527,OFF-BI-10001308,Office Supplies,Binders,10.0,10.0,5,2.0,0.2,9.8,-0.2
6528,TEC-CO-10002095,Technology,Copiers,1680.0,2000.0,4,5.0,100.0,1900.0,220.0
6529,OFF-ST-10004946,Office Supplies,Storage,190.0,220.0,4,3.0,6.6,213.4,23.4
6530,OFF-LA-10004425,Office Supplies,Labels,10.0,10.0,3,3.0,0.3,9.7,-0.3
6531,OFF-BI-10000320,Office Supplies,Binders,0.0,0.0,3,4.0,0.0,0.0,0.0
6532,OFF-AR-10001315,Office Supplies,Art,10.0,10.0,5,5.0,0.5,9.5,-0.5
6533,TEC-AC-10004595,Technology,Accessories,120.0,140.0,1,3.0,4.2,135.8,15.8
6534,TEC-AC-10001539,Technology,Accessories,340.0,400.0,5,2.0,8.0,392.0,52.0
6535,OFF-BI-10001359,Office Supplies,Binders,1810.0,2150.0,3,4.0,86.0,2064.0,254.0
6536,FUR-BO-10002213,Furniture,Bookcases,3690.0,4010.0,10,5.0,200.5,3809.5,119.5
6537,FUR-TA-10003008,Furniture,Tables,270.0,330.0,3,5.0,16.5,313.5,43.5
6538,OFF-ST-10000934,Office Supplies,Storage,80.0,100.0,3,3.0,3.0,97.0,17.0
6539,TEC-PH-10004042,Technology,Phones,140.0,160.0,1,3.0,4.8,155.2,15.2
6540,FUR-CH-10002439,Furniture,Chairs,250.0,290.0,5,2.0,5.8,284.2,34.2
6541,OFF-PA-10001363,Office Supplies,Paper,60.0,70.0,6,4.0,2.8,67.2,7.2
6542,FUR-FU-10003394,Furniture,Furnishings,130.0,140.0,2,2.0,2.8,137.2,7.2
6543,TEC-PH-10003171,Technology,Phones,100.0,110.0,3,2.0,2.2,107.8,7.8
6544,OFF-ST-10003123,Office Supplies,Storage,30.0,30.0,1,5.0,1.5,28.5,-1.5
6545,OFF-BI-10003007,Office Supplies,Binders,60.0,60.0,5,2.0,1.2,58.8,-1.2
6546,OFF-LA-10000973,Office Supplies,Labels,10.0,10.0,2,3.0,0.3,9.7,-0.3
6547,OFF-PA-10000483,Office Supplies,Paper,20.0,20.0,1,2.0,0.4,19.6,-0.4
6548,FUR-CH-10000863,Furniture,Chairs,590.0,630.0,6,3.0,18.9,611.1,21.1
6549,OFF-PA-10003036,Office Supplies,Paper,20.0,20.0,3,2.0,0.4,19.6,-0.4
6550,FUR-CH-10002304,Furniture,Chairs,130.0,160.0,6,5.0,8.0,152.0,22.0
6551,FUR-CH-10000422,Furniture,Chairs,310.0,330.0,4,2.0,6.6,323.4,13.4
6552,OFF-PA-10002986,Office Supplies,Paper,10.0,10.0,2,3.0,0.3,9.7,-0.3
6553,OFF-ST-10002289,Office Supplies,Storage,150.0,160.0,5,5.0,8.0,152.0,2.0
6554,TEC-AC-10001606,Technology,Accessories,280.0,320.0,4,3.0,9.6,310.4,30.4
6555,OFF-ST-10003805,Office Supplies,Storage,440.0,510.0,3,3.0,15.3,494.7,54.7
6556,OFF-PA-10002109,Office Supplies,Paper,0.0,0.0,1,3.0,0.0,0.0,0.0
6557,OFF-BI-10000632,Office Supplies,Binders,10.0,10.0,1,3.0,0.3,9.7,-0.3
6558,OFF-LA-10003510,Office Supplies,Labels,20.0,20.0,1,4.0,0.8,19.2,-0.8
6559,FUR-CH-10004997,Furniture,Chairs,1430.0,1520.0,9,5.0,76.0,1444.0,14.0
6560,OFF-EN-10003001,Office Supplies,Envelopes,360.0,420.0,5,5.0,21.0,399.0,39.0
6561,OFF-LA-10003766,Office Supplies,Labels,0.0,0.0,1,3.0,0.0,0.0,0.0
6562,OFF-AP-10003040,Office Supplies,Appliances,30.0,30.0,5,2.0,0.6,29.4,-0.6
6563,OFF-BI-10001078,Office Supplies,Binders,20.0,20.0,3,4.0,0.8,19.2,-0.8
6564,FUR-TA-10003469,Furniture,Tables,170.0,190.0,2,5.0,9.5,180.5,10.5
6565,OFF-AR-10002578,Office Supplies,Art,10.0,10.0,3,2.0,0.2,9.8,-0.2
6566,FUR-CH-10004675,Furniture,Chairs,770.0,870.0,4,2.0,17.4,852.6,82.6
6567,OFF-BI-10004632,Office Supplies,Binders,220.0,240.0,4,4.0,9.6,230.4,10.4
6568,OFF-AR-10003087,Office Supplies,Art,10.0,10.0,5,2.0,0.2,9.8,-0.2
6569,OFF-AR-10001868,Office Supplies,Art,0.0,0.0,2,2.0,0.0,0.0,0.0
6570,FUR-CH-10002602,Furniture,Chairs,270.0,320.0,3,2.0,6.4,313.6,43.6
6571,OFF-EN-10000056,Office Supplies,Envelopes,140.0,150.0,3,2.0,3.0,147.0,7.0
6572,TEC-AC-10000474,Technology,Accessories,190.0,230.0,3,4.0,9.2,220.8,30.8
6573,OFF-PA-10003971,Office Supplies,Paper,10.0,10.0,2,5.0,0.5,9.5,-0.5
6574,OFF-ST-10000689,Office Supplies,Storage,480.0,560.0,4,4.0,22.4,537.6,57.6
6575,TEC-MA-10004255,Technology,Machines,270.0,320.0,8,4.0,12.8,307.2,37.2
6576,TEC-AC-10000990,Technology,Accessories,1000.0,1050.0,8,3.0,31.5,1018.5,18.5
6577,FUR-CH-10003968,Furniture,Chairs,140.0,170.0,3,4.0,6.8,163.2,23.2
6578,TEC-PH-10001615,Technology,Phones,140.0,170.0,6,2.0,3.4,166.6,26.6
6579,TEC-PH-10000895,Technology,Phones,940.0,1010.0,7,3.0,30.3,979.7,39.7
6580,OFF-PA-10003001,Office Supplies,Paper,10.0,10.0,1,2.0,0.2,9.8,-0.2
6581,OFF-AR-10002766,Office Supplies,Art,10.0,10.0,3,2.0,0.2,9.8,-0.2
6582,FUR-FU-10003095,Furniture,Furnishings,90.0,100.0,3,5.0,5.0,95.0,5.0
6583,TEC-AC-10003610,Technology,Accessories,150.0,180.0,3,2.0,3.6,176.4,26.4
6584,OFF-AR-10003727,Office Supplies,Art,80.0,100.0,6,2.0,2.0,98.0,18.0
6585,TEC-PH-10002660,Technology,Phones,240.0,270.0,4,5.0,13.5,256.5,16.5
6586,FUR-FU-10003274,Furniture,Furnishings,10.0,10.0,5,3.0,0.3,9.7,-0.3
6587,OFF-AR-10003829,Office Supplies,Art,20.0,20.0,6,5.0,1.0,19.0,-1.0
6588,FUR-BO-10003441,Furniture,Bookcases,280.0,300.0,3,3.0,9.0,291.0,11.0
6589,OFF-BI-10003355,Office Supplies,Binders,10.0,10.0,3,5.0,0.5,9.5,-0.5
6590,OFF-SU-10003505,Office Supplies,Supplies,190.0,230.0,2,5.0,11.5,218.5,28.5
6591,OFF-LA-10004484,Office Supplies,Labels,10.0,10.0,3,3.0,0.3,9.7,-0.3
6592,OFF-AR-10000658,Office Supplies,Art,30.0,30.0,3,3.0,0.9,29.1,-0.9
6593,TEC-PH-10000347,Technology,Phones,20.0,20.0,5,3.0,0.6,19.4,-0.6
6594,OFF-BI-10001989,Office Supplies,Binders,20.0,30.0,2,3.0,0.9,29.1,9.1
6595,OFF-AR-10001897,Office Supplies,Art,110.0,130.0,7,2.0,2.6,127.4,17.4
6596,OFF-BI-10000285,Office Supplies,Binders,10.0,10.0,5,2.0,0.2,9.8,-0.2
6597,OFF-PA-10001804,Office Supplies,Paper,10.0,10.0,1,4.0,0.4,9.6,-0.4
6598,OFF-BI-10002557,Office Supplies,Binders,0.0,0.0,1,2.0,0.0,0.0,0.0
6599,OFF-PA-10002319,Office Supplies,Paper,60.0,60.0,2,2.0,1.2,58.8,-1.2
6600,FUR-FU-10003849,Furniture,Furnishings,50.0,60.0,3,3.0,1.8,58.2,8.2
6601,OFF-PA-10002923,Office Supplies,Paper,130.0,150.0,3,5.0,7.5,142.5,12.5
6602,FUR-CH-10004754,Furniture,Chairs,210.0,240.0,8,5.0,12.0,228.0,18.0
6603,OFF-LA-10000634,Office Supplies,Labels,20.0,20.0,6,5.0,1.0,19.0,-1.0
6604,OFF-ST-10001418,Office Supplies,Storage,140.0,150.0,3,4.0,6.0,144.0,4.0
6605,OFF-FA-10003467,Office Supplies,Fasteners,10.0,10.0,3,2.0,0.2,9.8,-0.2
6606,OFF-PA-10001293,Office Supplies,Paper,50.0,50.0,7,2.0,1.0,49.0,-1.0
6607,TEC-PH-10003885,Technology,Phones,200.0,210.0,4,3.0,6.3,203.7,3.7
6608,FUR-CH-10004860,Furniture,Chairs,430.0,480.0,6,2.0,9.6,470.4,40.4
6609,TEC-MA-10002428,Technology,Machines,320.0,370.0,3,4.0,14.8,355.2,35.2
6610,OFF-ST-10002406,Office Supplies,Storage,80.0,90.0,6,3.0,2.7,87.3,7.3
6611,OFF-BI-10004209,Office Supplies,Binders,20.0,20.0,3,2.0,0.4,19.6,-0.4
6612,FUR-CH-10001891,Furniture,Chairs,160.0,190.0,2,4.0,7.6,182.4,22.4
6613,OFF-BI-10002215,Office Supplies,Binders,20.0,20.0,3,5.0,1.0,19.0,-1.0
6614,TEC-PH-10002103,Technology,Phones,440.0,470.0,5,4.0,18.8,451.2,11.2
6615,FUR-FU-10003394,Furniture,Furnishings,180.0,210.0,3,4.0,8.4,201.6,21.6
6616,FUR-BO-10004218,Furniture,Bookcases,190.0,240.0,2,3.0,7.2,232.8,42.8
6617,OFF-LA-10000081,Office Supplies,Labels,20.0,20.0,6,3.0,0.6,19.4,-0.6
6618,OFF-PA-10001497,Office Supplies,Paper,200.0,220.0,4,3.0,6.6,213.4,13.4
6619,OFF-PA-10004983,Office Supplies,Paper,30.0,30.0,5,4.0,1.2,28.8,-1.2
6620,OFF-AR-10004010,Office Supplies,Art,200.0,210.0,6,4.0,8.4,201.6,1.6
6621,OFF-SU-10002881,Office Supplies,Supplies,3700.0,4160.0,5,3.0,124.8,4035.2,335.2
6622,FUR-BO-10001608,Furniture,Bookcases,170.0,210.0,3,2.0,4.2,205.8,35.8
6623,FUR-FU-10001487,Furniture,Furnishings,30.0,40.0,6,4.0,1.6,38.4,8.4
6624,OFF-LA-10001934,Office Supplies,Labels,50.0,60.0,8,2.0,1.2,58.8,8.8
6625,FUR-TA-10002855,Furniture,Tables,90.0,100.0,1,5.0,5.0,95.0,5.0
6626,FUR-CH-10004875,Furniture,Chairs,160.0,200.0,4,4.0,8.0,192.0,32.0
6627,TEC-MA-10001127,Technology,Machines,6440.0,7000.0,4,3.0,210.0,6790.0,350.0
6628,OFF-PA-10003177,Office Supplies,Paper,10.0,10.0,2,3.0,0.3,9.7,-0.3
6629,TEC-PH-10000011,Technology,Phones,260.0,280.0,14,3.0,8.4,271.6,11.6
6630,OFF-BI-10001757,Office Supplies,Binders,10.0,10.0,5,4.0,0.4,9.6,-0.4
6631,FUR-CH-10000847,Furniture,Chairs,600.0,700.0,3,5.0,35.0,665.0,65.0
6632,FUR-TA-10001307,Furniture,Tables,1420.0,1750.0,5,4.0,70.0,1680.0,260.0
6633,OFF-AP-10001205,Office Supplies,Appliances,40.0,50.0,1,2.0,1.0,49.0,9.0
6634,TEC-AC-10001838,Technology,Accessories,180.0,200.0,1,3.0,6.0,194.0,14.0
6635,OFF-BI-10003982,Office Supplies,Binders,70.0,70.0,11,3.0,2.1,67.9,-2.1
6636,TEC-PH-10004977,Technology,Phones,590.0,630.0,4,4.0,25.2,604.8,14.8
6637,OFF-LA-10003510,Office Supplies,Labels,110.0,120.0,5,3.0,3.6,116.4,6.4
6638,OFF-AR-10001573,Office Supplies,Art,10.0,10.0,3,5.0,0.5,9.5,-0.5
6639,OFF-BI-10001196,Office Supplies,Binders,90.0,110.0,6,2.0,2.2,107.8,17.8
6640,FUR-TA-10003954,Furniture,Tables,1330.0,1420.0,8,4.0,56.8,1363.2,33.2
6641,OFF-BI-10001989,Office Supplies,Binders,120.0,130.0,6,4.0,5.2,124.8,4.8
6642,TEC-AC-10001714,Technology,Accessories,70.0,80.0,2,5.0,4.0,76.0,6.0
6643,OFF-LA-10003498,Office Supplies,Labels,110.0,130.0,9,3.0,3.9,126.1,16.1
6644,TEC-PH-10000576,Technology,Phones,390.0,440.0,4,5.0,22.0,418.0,28.0
6645,TEC-PH-10004188,Technology,Phones,120.0,140.0,7,5.0,7.0,133.0,13.0
6646,OFF-AP-10001469,Office Supplies,Appliances,120.0,130.0,4,4.0,5.2,124.8,4.8
6647,FUR-TA-10003473,Furniture,Tables,480.0,560.0,3,3.0,16.8,543.2,63.2
6648,OFF-AP-10001205,Office Supplies,Appliances,80.0,90.0,2,2.0,1.8,88.2,8.2
6649,OFF-BI-10002429,Office Supplies,Binders,30.0,40.0,7,2.0,0.8,39.2,9.2
6650,TEC-CO-10001943,Technology,Copiers,300.0,320.0,2,2.0,6.4,313.6,13.6
6651,OFF-FA-10004854,Office Supplies,Fasteners,40.0,50.0,5,3.0,1.5,48.5,8.5
6652,FUR-FU-10001095,Furniture,Furnishings,20.0,20.0,2,4.0,0.8,19.2,-0.8
6653,OFF-PA-10000061,Office Supplies,Paper,20.0,20.0,4,4.0,0.8,19.2,-0.8
6654,FUR-CH-10003535,Furniture,Chairs,200.0,210.0,5,2.0,4.2,205.8,5.8
6655,TEC-PH-10004447,Technology,Phones,290.0,330.0,3,2.0,6.6,323.4,33.4
6656,TEC-AC-10001114,Technology,Accessories,30.0,30.0,1,2.0,0.6,29.4,-0.6
6657,OFF-ST-10000563,Office Supplies,Storage,50.0,50.0,2,3.0,1.5,48.5,-1.5
6658,OFF-EN-10004846,Office Supplies,Envelopes,10.0,10.0,5,3.0,0.3,9.7,-0.3
6659,FUR-FU-10002253,Furniture,Furnishings,60.0,70.0,2,4.0,2.8,67.2,7.2
6660,FUR-TA-10001039,Furniture,Tables,370.0,390.0,9,5.0,19.5,370.5,0.5
6661,OFF-AR-10004587,Office Supplies,Art,30.0,40.0,2,4.0,1.6,38.4,8.4
6662,OFF-AP-10004336,Office Supplies,Appliances,90.0,110.0,2,5.0,5.5,104.5,14.5
6663,OFF-BI-10001718,Office Supplies,Binders,370.0,450.0,7,2.0,9.0,441.0,71.0
6664,FUR-TA-10001520,Furniture,Tables,330.0,360.0,5,2.0,7.2,352.8,22.8
6665,OFF-EN-10002831,Office Supplies,Envelopes,230.0,250.0,7,2.0,5.0,245.0,15.0
6666,OFF-PA-10001497,Office Supplies,Paper,190.0,220.0,5,3.0,6.6,213.4,23.4
6667,FUR-FU-10000719,Furniture,Furnishings,40.0,40.0,5,4.0,1.6,38.4,-1.6
6668,OFF-LA-10002271,Office Supplies,Labels,10.0,10.0,2,5.0,0.5,9.5,-0.5
6669,OFF-SU-10004661,Office Supplies,Supplies,20.0,20.0,2,2.0,0.4,19.6,-0.4
6670,TEC-AC-10004859,Technology,Accessories,90.0,90.0,5,2.0,1.8,88.2,-1.8
6671,OFF-BI-10002824,Office Supplies,Binders,30.0,30.0,2,5.0,1.5,28.5,-1.5
6672,OFF-BI-10001575,Office Supplies,Binders,50.0,50.0,2,5.0,2.5,47.5,-2.5
6673,OFF-AR-10000380,Office Supplies,Art,220.0,270.0,7,4.0,10.8,259.2,39.2
6674,FUR-FU-10000820,Furniture,Furnishings,60.0,70.0,4,5.0,3.5,66.5,6.5
6675,OFF-AR-10003759,Office Supplies,Art,10.0,10.0,6,5.0,0.5,9.5,-0.5
6676,TEC-MA-10002930,Technology,Machines,70.0,80.0,2,2.0,1.6,78.4,8.4
6677,OFF-AP-10004052,Office Supplies,Appliances,20.0,20.0,5,2.0,0.4,19.6,-0.4
6678,TEC-AC-10000990,Technology,Accessories,370.0,390.0,3,5.0,19.5,370.5,0.5
6679,FUR-FU-10003724,Furniture,Furnishings,40.0,50.0,7,5.0,2.5,47.5,7.5
6680,OFF-ST-10000918,Office Supplies,Storage,10.0,10.0,1,3.0,0.3,9.7,-0.3
6681,OFF-PA-10000157,Office Supplies,Paper,60.0,80.0,4,3.0,2.4,77.6,17.6
6682,OFF-PA-10002499,Office Supplies,Paper,120.0,150.0,3,3.0,4.5,145.5,25.5
6683,OFF-BI-10002012,Office Supplies,Binders,0.0,0.0,2,4.0,0.0,0.0,0.0
6684,FUR-FU-10000320,Furniture,Furnishings,20.0,20.0,6,2.0,0.4,19.6,-0.4
6685,OFF-ST-10003716,Office Supplies,Storage,150.0,180.0,1,4.0,7.2,172.8,22.8
6686,FUR-FU-10000965,Furniture,Furnishings,30.0,40.0,2,5.0,2.0,38.0,8.0
6687,OFF-AR-10003829,Office Supplies,Art,10.0,10.0,5,2.0,0.2,9.8,-0.2
6688,OFF-ST-10003470,Office Supplies,Storage,1060.0,1120.0,4,4.0,44.8,1075.2,15.2
6689,TEC-AC-10004568,Technology,Accessories,100.0,110.0,4,2.0,2.2,107.8,7.8
6690,OFF-AR-10000817,Office Supplies,Art,10.0,10.0,5,4.0,0.4,9.6,-0.4
6691,OFF-BI-10003460,Office Supplies,Binders,20.0,20.0,4,2.0,0.4,19.6,-0.4
6692,OFF-AP-10002472,Office Supplies,Appliances,150.0,160.0,6,4.0,6.4,153.6,3.6
6693,OFF-BI-10000632,Office Supplies,Binders,420.0,480.0,11,2.0,9.6,470.4,50.4
6694,OFF-PA-10000062,Office Supplies,Paper,130.0,160.0,3,3.0,4.8,155.2,25.2
6695,TEC-AC-10002006,Technology,Accessories,40.0,50.0,3,5.0,2.5,47.5,7.5
6696,OFF-BI-10004318,Office Supplies,Binders,390.0,420.0,3,4.0,16.8,403.2,13.2
6697,OFF-BI-10004236,Office Supplies,Binders,40.0,40.0,3,2.0,0.8,39.2,-0.8
6698,OFF-PA-10000062,Office Supplies,Paper,50.0,50.0,1,2.0,1.0,49.0,-1.0
6699,OFF-PA-10003205,Office Supplies,Paper,20.0,20.0,2,4.0,0.8,19.2,-0.8
6700,FUR-CH-10000988,Furniture,Chairs,190.0,230.0,2,5.0,11.5,218.5,28.5
6701,OFF-BI-10001524,Office Supplies,Binders,40.0,50.0,3,2.0,1.0,49.0,9.0
6702,FUR-FU-10001986,Furniture,Furnishings,150.0,160.0,4,2.0,3.2,156.8,6.8
6703,OFF-BI-10001031,Office Supplies,Binders,10.0,10.0,4,2.0,0.2,9.8,-0.2
6704,TEC-PH-10002468,Technology,Phones,200.0,220.0,2,5.0,11.0,209.0,9.0
6705,OFF-FA-10003059,Office Supplies,Fasteners,10.0,10.0,3,4.0,0.4,9.6,-0.4
6706,TEC-PH-10003931,Technology,Phones,130.0,140.0,3,4.0,5.6,134.4,4.4
6707,TEC-PH-10003505,Technology,Phones,440.0,520.0,7,4.0,20.8,499.2,59.2
6708,OFF-LA-10002368,Office Supplies,Labels,10.0,10.0,3,2.0,0.2,9.8,-0.2
6709,FUR-CH-10004287,Furniture,Chairs,720.0,880.0,4,5.0,44.0,836.0,116.0
6710,FUR-CH-10001891,Furniture,Chairs,200.0,230.0,3,5.0,11.5,218.5,18.5
6711,OFF-BI-10002133,Office Supplies,Binders,220.0,270.0,8,2.0,5.4,264.6,44.6
6712,OFF-AR-10001419,Office Supplies,Art,10.0,10.0,3,5.0,0.5,9.5,-0.5
6713,FUR-FU-10002298,Furniture,Furnishings,250.0,270.0,6,2.0,5.4,264.6,14.6
6714,FUR-FU-10004091,Furniture,Furnishings,50.0,60.0,3,3.0,1.8,58.2,8.2
6715,TEC-AC-10004510,Technology,Accessories,30.0,40.0,3,2.0,0.8,39.2,9.2
6716,OFF-AR-10002987,Office Supplies,Art,90.0,100.0,6,5.0,5.0,95.0,5.0
6717,OFF-FA-10002280,Office Supplies,Fasteners,30.0,30.0,6,5.0,1.5,28.5,-1.5
6718,OFF-PA-10001934,Office Supplies,Paper,30.0,30.0,4,4.0,1.2,28.8,-1.2
6719,FUR-FU-10003268,Furniture,Furnishings,150.0,160.0,4,3.0,4.8,155.2,5.2
6720,OFF-AP-10004859,Office Supplies,Appliances,20.0,30.0,3,5.0,1.5,28.5,8.5
6721,TEC-AC-10000057,Technology,Accessories,130.0,150.0,5,4.0,6.0,144.0,14.0
6722,OFF-AR-10000914,Office Supplies,Art,20.0,20.0,2,3.0,0.6,19.4,-0.6
6723,OFF-AR-10004956,Office Supplies,Art,20.0,20.0,3,2.0,0.4,19.6,-0.4
6724,OFF-FA-10001843,Office Supplies,Fasteners,10.0,10.0,6,3.0,0.3,9.7,-0.3
6725,OFF-FA-10000585,Office Supplies,Fasteners,10.0,10.0,3,2.0,0.2,9.8,-0.2
6726,OFF-LA-10003720,Office Supplies,Labels,10.0,10.0,3,4.0,0.4,9.6,-0.4
6727,OFF-BI-10000301,Office Supplies,Binders,20.0,20.0,4,5.0,1.0,19.0,-1.0
6728,OFF-PA-10003302,Office Supplies,Paper,140.0,180.0,5,2.0,3.6,176.4,36.4
6729,FUR-FU-10001889,Furniture,Furnishings,50.0,50.0,6,5.0,2.5,47.5,-2.5
6730,OFF-BI-10002982,Office Supplies,Binders,10.0,10.0,3,2.0,0.2,9.8,-0.2
6731,FUR-CH-10002965,Furniture,Chairs,610.0,640.0,4,2.0,12.8,627.2,17.2
6732,OFF-PA-10001937,Office Supplies,Paper,20.0,20.0,4,2.0,0.4,19.6,-0.4
6733,OFF-PA-10001977,Office Supplies,Paper,150.0,180.0,4,5.0,9.0,171.0,21.0
6734,OFF-AP-10000692,Office Supplies,Appliances,20.0,30.0,2,5.0,1.5,28.5,8.5
6735,OFF-LA-10004093,Office Supplies,Labels,10.0,10.0,2,3.0,0.3,9.7,-0.3
6736,OFF-AP-10004980,Office Supplies,Appliances,90.0,110.0,3,2.0,2.2,107.8,17.8
6737,OFF-ST-10001932,Office Supplies,Storage,520.0,580.0,3,3.0,17.4,562.6,42.6
6738,OFF-ST-10000636,Office Supplies,Storage,140.0,150.0,9,3.0,4.5,145.5,5.5
6739,OFF-BI-10000069,Office Supplies,Binders,40.0,50.0,4,2.0,1.0,49.0,9.0
6740,OFF-ST-10001837,Office Supplies,Storage,80.0,100.0,3,4.0,4.0,96.0,16.0
6741,FUR-CH-10003981,Furniture,Chairs,310.0,360.0,2,5.0,18.0,342.0,32.0
6742,OFF-AR-10000716,Office Supplies,Art,10.0,10.0,3,2.0,0.2,9.8,-0.2
6743,FUR-CH-10001146,Furniture,Chairs,110.0,120.0,3,4.0,4.8,115.2,5.2
6744,OFF-PA-10002751,Office Supplies,Paper,40.0,40.0,6,4.0,1.6,38.4,-1.6
6745,TEC-AC-10001606,Technology,Accessories,390.0,480.0,6,2.0,9.6,470.4,80.4
6746,OFF-AR-10001427,Office Supplies,Art,20.0,20.0,5,4.0,0.8,19.2,-0.8
6747,TEC-PH-10004389,Technology,Phones,540.0,630.0,5,5.0,31.5,598.5,58.5
6748,OFF-BI-10002498,Office Supplies,Binders,10.0,10.0,1,4.0,0.4,9.6,-0.4
6749,OFF-PA-10002245,Office Supplies,Paper,20.0,20.0,3,5.0,1.0,19.0,-1.0
6750,TEC-PH-10004522,Technology,Phones,110.0,120.0,2,5.0,6.0,114.0,4.0
6751,FUR-CH-10003535,Furniture,Chairs,100.0,120.0,2,5.0,6.0,114.0,14.0
6752,OFF-AP-10000595,Office Supplies,Appliances,10.0,10.0,2,5.0,0.5,9.5,-0.5
6753,OFF-PA-10003039,Office Supplies,Paper,60.0,60.0,2,2.0,1.2,58.8,-1.2
6754,OFF-BI-10002003,Office Supplies,Binders,10.0,10.0,2,3.0,0.3,9.7,-0.3
6755,OFF-AP-10002311,Office Supplies,Appliances,230.0,280.0,4,2.0,5.6,274.4,44.4
6756,FUR-FU-10002445,Furniture,Furnishings,40.0,50.0,5,5.0,2.5,47.5,7.5
6757,FUR-CH-10003606,Furniture,Chairs,410.0,510.0,4,5.0,25.5,484.5,74.5
6758,TEC-PH-10002115,Technology,Phones,370.0,400.0,6,3.0,12.0,388.0,18.0
6759,OFF-ST-10000934,Office Supplies,Storage,70.0,80.0,2,2.0,1.6,78.4,8.4
6760,OFF-AR-10003903,Office Supplies,Art,30.0,30.0,1,2.0,0.6,29.4,-0.6
6761,OFF-ST-10004123,Office Supplies,Storage,220.0,270.0,3,5.0,13.5,256.5,36.5
6762,FUR-CH-10001708,Furniture,Chairs,230.0,250.0,2,3.0,7.5,242.5,12.5
6763,OFF-LA-10000240,Office Supplies,Labels,30.0,30.0,5,2.0,0.6,29.4,-0.6
6764,OFF-ST-10002485,Office Supplies,Storage,30.0,40.0,2,2.0,0.8,39.2,9.2
6765,TEC-MA-10003230,Technology,Machines,1180.0,1360.0,3,5.0,68.0,1292.0,112.0
6766,FUR-CH-10002602,Furniture,Chairs,280.0,320.0,3,3.0,9.6,310.4,30.4
6767,OFF-AR-10001683,Office Supplies,Art,20.0,20.0,2,2.0,0.4,19.6,-0.4
6768,FUR-FU-10002456,Furniture,Furnishings,10.0,10.0,5,4.0,0.4,9.6,-0.4
6769,OFF-BI-10002854,Office Supplies,Binders,180.0,200.0,7,5.0,10.0,190.0,10.0
6770,OFF-AR-10002445,Office Supplies,Art,30.0,40.0,5,3.0,1.2,38.8,8.8
6771,OFF-PA-10004359,Office Supplies,Paper,360.0,420.0,5,5.0,21.0,399.0,39.0
6772,OFF-BI-10000279,Office Supplies,Binders,10.0,10.0,3,2.0,0.2,9.8,-0.2
6773,OFF-BI-10003314,Office Supplies,Binders,10.0,10.0,2,5.0,0.5,9.5,-0.5
6774,OFF-BI-10000494,Office Supplies,Binders,0.0,0.0,1,5.0,0.0,0.0,0.0
6775,OFF-PA-10000295,Office Supplies,Paper,30.0,40.0,6,2.0,0.8,39.2,9.2
6776,OFF-PA-10002615,Office Supplies,Paper,20.0,20.0,4,2.0,0.4,19.6,-0.4
6777,OFF-ST-10003479,Office Supplies,Storage,80.0,90.0,3,3.0,2.7,87.3,7.3
6778,TEC-AC-10002800,Technology,Accessories,370.0,450.0,9,5.0,22.5,427.5,57.5
6779,FUR-BO-10003159,Furniture,Bookcases,320.0,340.0,3,2.0,6.8,333.2,13.2
6780,FUR-FU-10002364,Furniture,Furnishings,10.0,10.0,2,3.0,0.3,9.7,-0.3
6781,OFF-BI-10003350,Office Supplies,Binders,10.0,10.0,2,4.0,0.4,9.6,-0.4
6782,OFF-LA-10004093,Office Supplies,Labels,50.0,60.0,8,2.0,1.2,58.8,8.8
6783,FUR-FU-10000732,Furniture,Furnishings,20.0,20.0,4,4.0,0.8,19.2,-0.8
6784,OFF-SU-10004884,Office Supplies,Supplies,40.0,40.0,3,4.0,1.6,38.4,-1.6
6785,FUR-TA-10001771,Furniture,Tables,120.0,140.0,1,5.0,7.0,133.0,13.0
6786,OFF-ST-10000060,Office Supplies,Storage,240.0,260.0,5,5.0,13.0,247.0,7.0
6787,OFF-PA-10004100,Office Supplies,Paper,20.0,20.0,4,2.0,0.4,19.6,-0.4
6788,FUR-FU-10003975,Furniture,Furnishings,120.0,130.0,3,3.0,3.9,126.1,6.1
6789,OFF-PA-10001712,Office Supplies,Paper,60.0,70.0,7,2.0,1.4,68.6,8.6
6790,OFF-AR-10001953,Office Supplies,Art,110.0,140.0,4,3.0,4.2,135.8,25.8
6791,OFF-BI-10004967,Office Supplies,Binders,10.0,10.0,5,3.0,0.3,9.7,-0.3
6792,FUR-FU-10003731,Furniture,Furnishings,10.0,10.0,1,2.0,0.2,9.8,-0.2
6793,OFF-BI-10001989,Office Supplies,Binders,50.0,60.0,3,2.0,1.2,58.8,8.8
6794,OFF-ST-10000344,Office Supplies,Storage,20.0,20.0,2,4.0,0.8,19.2,-0.8
6795,TEC-PH-10001051,Technology,Phones,200.0,240.0,3,2.0,4.8,235.2,35.2
6796,FUR-FU-10001215,Furniture,Furnishings,20.0,30.0,2,4.0,1.2,28.8,8.8
6797,FUR-FU-10001473,Furniture,Furnishings,20.0,20.0,2,5.0,1.0,19.0,-1.0
